"","V1","V2"
"286","Politik gör skillnad! Med bl.a:
 Klimatklivet
 Bränslebytet
 Bonus-malus
 Sveriges största miljöbudget
närmar vi oss klimatmålen. Men än är vi inte framme. Sverige behöver MER klimatpolitik – inte mindre! #klimatoffensiv #pldebatt #svpol  https://www.facebook.com/pg/miljopartiet/posts/?ref=page_internal …","miljopartiet"
"287","""Idag ser vi hur psykisk ohälsa och utbrändhet ökar. Det är problem vi måste ta på största allvar. Vi behöver ett samhälle som slutar slösa på våra inre resurser, där vi får tid för reflektion o utveckling utan att förstöra planeten för kommande generationer."" #pldebatt #svpol","miljopartiet"
"288","Avslöjande att Ulf Kristersson inte kan ge ETT enda förslag på hur moderaterna vill minska de svenska klimatutsläppen. Trots många chanser. Dags att konstatera: det finns ingen moderat klimatpolitik. Bara ett nej till andras klimatförslag.","miljopartiet"
"289",".@IsabellaLovin: Om M:s klimatpolitik skulle sammanfattas med 1 ord skulle det vara: NEJ. Nej till:
 höjd koldioxidskatt
 flygskatt
 lastbilsskatt
 miljözoner
 klimatinvesteringar
 skydd av skog
 satsningar på haven. #svpol #pldebatt 
Det är INTE att ta klimatansvar","miljopartiet"
"290","Miljöpartiets @IsabellaLovin håller ett urstarkt anförande i #pldebatt som minner oss alla att höja blicken och avslöja krafterna bakom högerkrafternas populistiska agenda. Tack!","miljopartiet"
"291","Stark inledning av @IsabellaLovin i #pldebatt om vikten att också tro på förändring och visa ledarskap i tider som denna. Klimatansvar, jämställdhet och öppenhet skrämmer såklart mörka krafter.","miljopartiet"
"292","""Det finns de som gör allt för att hetsa upp stämningarna, ställa människa mot människa, hata allt det Sverige står för: Öppenhet, demokrati, humanism, feminism, klimatledarskap."" @IsabellaLovin #pldebatt #svpol","miljopartiet"
"293","""Världen har aldrig haft så stora möjligheter, och heller aldrig så stora hot som nu. Vi står vid ett tydligt vägskäl i historien. Om inte vi kan beskriva en framtid att längta till, då blir det istället rädslan för framtiden som styr samhällsutvecklingen."" - @IsabellaLovin","miljopartiet"
"294","NU: Följ @IsabellaLovin i årets första #pldebatt. Vi har möjligheten att bygga en tryggare och bättre framtid! http://www.riksdagen.se/sv/webb-tv/video/partiledardebatt/partiledardebatt_H5C120180117pd … #svpol","miljopartiet"
"295","Det måste tyvärr sägas: humanism, demokrati och mänskliga rättigheter motarbetas av starka krafter idag.","miljopartiet"
"296","Vår gemensamma framtid är beroende av att unga ges möjligheten att ta makten över sina liv, Gustav Fridolin vid lanseringen av @UNESCO O3 program: Our rights, Our lives, Our future #sexualityeducation @UNAIDS #SRHR","miljopartiet"
"297","Hårt. Men sant. Vi kan inte fortsätta ta selfies i en döende värld. Ilskan, sorgen och skammen måste omvandlas till agerande och ansvarstagande!","miljopartiet"
"298","Svaga utsläppsmål – så vill Lövin öka takten https://www.altinget.se/artikel/svaga-utslappsmaal-godkanda-saa-vill-lovin-oka-takten#.WlRpwOB7L60.twitter … @IsabellaLovin","miljopartiet"
"299","“Vi har inte haft den feministiska vågen än – vi är bara i början av den!""  https://www.facebook.com/miljopartiet/photos/a.10150363631476151.402199.34780126150/10156887224596151/?type=3&theater … #metoo","miljopartiet"
"300","Efterfrågan på gröna obligationer ökar och Sverige måste se över stora delar av samhällsinvesteringar om klimatmålen satta i Parisavtalet och riksdagen ska nås. Följ @bolund arbete #klimat #Agenda2030 ","miljopartiet"
"301","VI STÄRKER DJURSKYDDET

 Förbud mot elefanter och sjölejon på cirkus.
 Förbud mot att överge katter och andra tamdjur.
 Förbud mot att dopa djur vid träning eller tävling.
 M.m, m.m: http://dn.se/nyheter/politik/samhallet-ska-skydda-overgivna-katter/ …","miljopartiet"
"302","Sverige är ett föregångsland när det gäller djurhälsa. Nu moderniserar vi och skärper djurskyddet ytterligare. Minkar ska ges möjlighet t naturligt beteende, elefanter o sjölejon förbjuds på cirkus, förbud mot att tillfoga djur skada, m m.","miljopartiet"
"303","Reinfeldts klimatpolitik framstår alltmer som en ljus parentes i Moderaternas smutsiga miljöhistoria:","miljopartiet"
"304","”Moderaterna sprider myter om dieselförbud. Först valde man att begrava Transportstyrelsens förslag om miljözoner, sen underblåste man dieseltrenden trots vetskapen om de svåra utsläppsproblemen”","miljopartiet"
"305","Johan Rockström: Vad vi gör de kommande fem åren blir avgörande för klimatets framtid.","miljopartiet"
"306","7. Rösta grönt i september","miljopartiet"
"307","Sveriges viktigaste lag har trätt i kraft. Därmed har Miljöpartiets första och viktigaste vallöfte infriats. #klimat #svpol","miljopartiet"
"308","On the first of January Sweden's new climate law enters into force. Most ambitious in the world, with a target of net zero emissions by 2045. Supported by vast majority in parliament. Let #climate action be a positive driver of change! Happy new year!","miljopartiet"
"309","Angelägna miljö- och klimatreformer såsom  bonus malus och  hyberavdrag med på språkrådets nyordlista  Och med #klimatlagen på plats måste kommande regeringar fortsätta med #klimatkliv  http://www.sprakochfolkminnen.se/sprak/nyord/nyordslistan-2017/nyord-2017.html#Text …","miljopartiet"
"310","Ladda-hemma-stöd, elfordonspremie och bidrag till solceller på taket. Det nya året bringar nya möjligheter att spara pengar på att vara #klimatsmart","miljopartiet"
"311","Äntligen har vi en #samtyckeslag ","miljopartiet"
"312","Fridolin: ""Miljöpartiet har valt sida. Vi tar striden. För miljön. För rättvisan och jämställdheten. Vi står pall."" #svpol","miljopartiet"
"313","Fridolin: Det här är en tydlig fråga till svenska folket inför nästa år. Vilken röst ska Sverige höja när värden som vi som land står för hotas? Ska vi fortsätta ta strid, stå upp också mot de mäktigaste, eller kommer vår röst tystna? #svpol","miljopartiet"
"314","Gustav Fridolin: ""Så här är det. Utan Miljöpartiet, ingen riktigt miljöpolitik. Du behöver inte gilla allt du står för, men vill du ha redig miljöpolitik måste du rösta på oss."" #svpol","miljopartiet"
"315","Fridolin: Under min tid som språkrör har snart sagt alla andra partier någon gång sagt att de ska bli det nya miljöpartiet. Men när det väl kommer till kritan, när det är dags att fatta beslut och man söker deras händer – är de inte längre kvar. #svpol","miljopartiet"
"316","Vad unga medborgare vill att vi ska ta tag i då är tydligt. Förra veckan redovisade P3 Nyheter en undersökning som visar att den viktigaste frågan för unga mellan 18 och 30 är miljön. Det är rimligt. Klimatförändringarna händer nu, säger Gustav Fridolin i sitt jultal. #svpol","miljopartiet"
"317","3. Klimatsmart mat ska bli norm i offentlig sektor. Det kan till exempel göras med minskat matsvinn, införa en vegetarisk dag eller har alltid ett vegetariskt alternativ. #svpol","miljopartiet"
"318","2. Matavfall ska samlas in. Våra bussar och bilar kan köra på biogasen vi rötar av matavfallet. Hushåll som samlar in matavfall ser mängden och minskar svinnet. Men bara två av tre kommuner samlar in matavfall. Det ska bli obligatoriskt.","miljopartiet"
"319","Gustav Fridolin: Idag presenterar MP tre krav för att minska matsvinnet:
1. Vi vill att större mataktörer ska förbjudas slänga ätbar mat. Grossister, storkök, större matbutiker och andra som hanterar större mängder livsmedel ska inte regelmässigt kunna slänga mat som är ätbar.","miljopartiet"
"320","Fridolin: Vad är det för värld där några svälter, medan vi andra slänger mat? Beroende på produkt försvinner mellan 10 till 50 procent av svenskt livsmedel i svinn. Samtidigt som Stadsmissionen konstaterar att hälften av deras 200000 årliga insatser handlar om att mätta hunger.","miljopartiet"
"321","Välstånd är luciafirandet på förskolan. Lässtunden på kvällen. Samtalet med vännerna. Det är att få stänga av telefonen. Vara trygg med att det ringer igen imorgon. Verkligen få lyssna till vad dottern berättar om vad hon lärt sig på skolan idag, säger Gustav Fridolin. #svpol","miljopartiet"
"322","Jag vill inte leva så att haven växer igen till en grå sörja av plast. Resultatet av min lilla tid här ska inte vara berg av elektronikskrot på Afrikas stränder. När vi väl har det vi behöver kan inte välstånd mätas i konsumtion, säger Gustav Fridolin i sitt jultal. #svpol","miljopartiet"
"323","Gustav Fridolin: När det är tufft för ett land är växande klyftor skadligt, när det går bra för ett land är det rent livsfarligt. Därför är det så viktigt att vi efter år av växande ojämlikhet faktiskt lyckas pressa den tillbaka. #svpol","miljopartiet"
"324","PISA vänder uppåt. TIMSS som mäter matematik likaså. I PIRLS som mäter tioåringarnas läsning är vi nu tillbaka på nivåerna från början av 2000-talet.
Sveriges lärare och rektorer kan gå på jullov med raka ryggar, säger Gustav Fridolin i sitt jultal. #svpol #utbpol","miljopartiet"
"325","Fridolin: Skolan ska inte vara en plats för övergrepp. Redan när integritet kränks i lekar eller ord börjar komma i korridoren ska man sätta stopp. Ingen lärare ska vara lämnad ensam när man ser en ung person som kränkts, eller som begränsas i sin sexualitet. #svpol","miljopartiet"
"326","Gustav Fridolin: Äntligen får vi en samtyckeslag! Många har arbetat för det länge, jag är stolt över att MP var med i det arbetet när inte många partier slöt upp, nu blir det verklighet. #svpol","miljopartiet"
"327","Nu dags för Gustav Fridolins jultal. Följ det här! https://www.facebook.com/miljopartiet/ ","miljopartiet"
"328","Idag kl 13.30 håller Gustav Fridolin sitt jultal. Se det gärna på plats i Söderhallarna i Stockholm eller följ det live på vår Facebooksida: https://www.facebook.com/miljopartiet/  #svpol","miljopartiet"
"329","När MP presenterade förslag om samtyckeslag 2008 var motståndet stort. Många års kamp lönar sig. Nu kan förslaget bli verklighet.","miljopartiet"
"330","Isabella Lövin: ""Vi kompromissar inte om jämställdhet. Den gäller alla, överallt, alltid"".","miljopartiet"
"331","Just nu: Regeringen presenterar förslag till samtyckeslag. Isabella Lövin: ""sex ska vara frivilligt, annars är det inte lagligt"".","miljopartiet"
"332","Kl 12.15 presenterar regeringen nya förslag vid en pressträff i Köping med @IsabellaLovin @SwedishPM @johanssonmorgan följ pressträffen live här:","miljopartiet"
"333","Regeringens premie har skapat en ELCYKELBOOM #elcykel #klimat #miljö","miljopartiet"
"334","Vi ska förverkliga visionen om en fossilfri framtid, men ju längre vi dröjer med att investera i den desto dyrare blir det. Mp håller med SJ och svenska folket: Bygg höghastighetsjärnväg nu! - SJ","miljopartiet"
"335","Självklart ska vi bygga snabba och moderna #tåg för framtiden! Sverige behöver det. Planeten behöver det. https://www.aftonbladet.se/nyheter/samhalle/a/8w6J12/mp-kraver-snabbt-beslut-om-hoghastighetstagen … #klimat","miljopartiet"
"336","God Jul önskar (el)cykelministern!#cykel #elcykel #swgreen","miljopartiet"
"337","NU: berättelser från viktiga #metoo #imaktenskorridorer läses upp riksdagen. Följ direkt på riksdagen.se","miljopartiet"
"338","Solklart! #klimat #grönomställning","miljopartiet"
"339","Alice Bah Kuhnke presenterade idag de första politiska stegen för förändring inom kultursektorn maa #metoo https://www.facebook.com/miljopartiet/videos/10156646028461151/ …","miljopartiet"
"340","Alice Bah Kuhnke presenterar de första politiska åtgärderna mot sexuella trakasserier i kultursektorn: https://www.dn.se/kultur-noje/live-tv-alice-bah-kuhnke-om-atgarder-for-att-motverka-trakasserier/ … #metoo","miljopartiet"
"341","Sweden has a history of decreasing emissions while increasing the economy @IsabellaLovin tells #oneplanetsummit","miljopartiet"
"342","This is exactly what Sweden has pushed for. Great step forward! #oneplanetsummit","miljopartiet"
"343","""Det är här bland barnen, och inte i Blå Hallen, som litteraturpriset blir på riktigt. Idag delades kärleken till boken mellan Rinkebys elever och en ödmjuk pristagare"", Gustav Fridolin, vid dagens Nobel i Rinkeby","miljopartiet"
"344","Klimatet väntar inte. Vi måste ställa om! https://www.aftonbladet.se/nyheter/samhalle/a/1knEQl/9-av-10-svenskar-klimatforandringarna-allvarliga … #klimatoffensiv","miljopartiet"
"345","Ibrahim Baylan och @karolinaskog på väg till Göteborg för att tala om hållbar stadsplanering och om insatser mot segregation.  http://www.regeringen.se/pressmeddelanden/2017/12/karolina-skog-och-ibrahim-baylan-besoker-goteborg/ …","miljopartiet"
"346","@alicebahkuhnke går på Nobel med en underbar kreation för att uppmärksamma Arktis och det faktum att isarna smälter.  så fantastiskt på alla sätt och vis! Repost @alicebahkuhnke ···
Ok. Om intresset är svagt för Arktis, klimatförändringar och … http://ift.tt/2nQBbMm ","miljopartiet"
"347","Arg, upprörd och djupt olustig efter brandattacken av maskerade män mot synagogan i #Göteborg. Fullständigt vidrigt, liksom de öppna hot mot judar på gatan i Malmö. Bra att polisen redan gripit flera misstänkta. Vi får aldrig slappna av i kampen mot antisemitism och rasism.","miljopartiet"
"348","Elever som behöver extra stöd ska kunna få det i tid.","miljopartiet"
"349","Höjden av hyckleri och ansvarslöshet! SD och Alliansen tvingade idag igenom att Sverige  i EU ska driva att allt ålfiske ska vara förbjudet – utom i Sverige | Kvällsposten | Expressen","miljopartiet"
"350","Läs mer här: https://www.mp.se/just-nu/alliansen-och-sd-sviker-om-alen … #ål #ålfiske","miljopartiet"
"351","Ålen är akut utrotningshotad. Regeringen har därför drivit på för fiskestopp i EU. Tyvärr körde alliansen och SD idag över regeringen så att Sverige nu kommer driva ålfiskestopp i EU - med undantag för just Sverige. Vem tycker det låter rimligt?","miljopartiet"
"352","Idag skriver jag tillsammans med många andra manliga politiker som står bakom #viktigastevallöftet och lovar att vi ska ta vårt ansvar för att stoppa övergrepp, könsförtryck och tysthetskultur – inom politiken och i samhället i stort.","miljopartiet"
"353","Svenska tioåringars läsförmåga stärks! #Pirls 
https://www.facebook.com/miljopartiet/videos/10156593215976151/ …","miljopartiet"
"354","PIRLS visar att ojämlikheten är stor. Skillnaderna mellan barn med och utan starka hemresurser motsvarar ett helt skolårs lärande. #PIRLS","miljopartiet"
"355","PIRLS är ett styrkebesked för lärare, bibliotekarier och elever. Visar att investeringar och tid för våra elever gör skillnad. #PIRLS","miljopartiet"
"356","Att kunna läsa är den viktigaste nyckeln till makten över sitt liv. Väldigt viktigt att svenska 10-åringars läsförmåga förbättrats. #PIRLS","miljopartiet"
"357","Gustav Fridolin i @AftonbladetTV s studio i morse om svenska
elevers läsförmåga. En jämlik skola är grunden för att alla elever ska få den
kunskap de behöver. #jämlikskola","miljopartiet"
"358","Föroreningar är den största dödsorsaken i världen. I veckan deltar jag på FNs miljömöte #UNEA3 i Nairobi. Hör gärna inför-intervju i @sr_ekot http://t.sr.se/2AmIiR5  #beatpollution","miljopartiet"
"359","""Jag hoppas vi skapar täta band mellan hälso- och miljöfrågor"" – @karolinaskog inför FN:s miljöförsamling i Nairobi. #miljö","miljopartiet"
"360","Nu byggs rekodmycket bostäder! Med moderat bostadspolitik skulle det tyvärr bli färre bostäder och högre hyror. Bostadsminister Peter Eriksson och @emma_hult replikerar M i @dagenssamhalle: https://www.dagenssamhalle.se/debatt/hogre-hyror-och-farre-bostader-med-moderaterna-19768 … #bopol","miljopartiet"
"361","Nya siffror visar: klimatutsläppen fortsätter minska. Offensiv klimatpolitik gör skillnad! #klimatoffensiv #miljö http://www.facebook.com/miljopartiet/videos/10156561471176151/ …","miljopartiet"
"362","Det viktigaste skälet att rösta grönt? För klimatet. De förslag MP drivit igenom i regering kommer leverera betydande utsläppsminskningar, enligt Naturvårdsverkets uppföljning idag.","miljopartiet"
"363","Det finns få frågor som engagerar så mkt som frågor om mänskliga rättigheter och migration i Miljöpartiet. Därför är beskedet, att de allra flesta av de som kom som ensamkommande 2015 nu får möjlighet att stanna, otroligt glädjande för många av oss gröna.","miljopartiet"
"364","Dagens förslag är en viktig förändring för de ensamkommande och för alla som engagerar sig för att ge dessa ungdomar en framtid i Sverige.  
http://www.facebook.com/miljopartiet/videos/10156546209966151/ … #svpol","miljopartiet"
"365","”Det här är en möjlighet för Sverige att ta del av många ungas kraft och vilja.” - Gustav Fridolin om att de som kom ensamkommande 2015 nu får en ny chans i Sverige. Viktigt! #svpol https://www.mp.se/just-nu/nu-far-manga-ensamkommande-en-ny-chans-i-sverige …","miljopartiet"
"366","Dagens besked om ensamkommande betyder så mycket för så många. Oerhört stolt grön idag . En seger för medmänskligheten.","miljopartiet"
"367","""Idag presenterar vi förslag som ökar trygghet och ger framtidstro för många människor som börjat rota sig i Sverige"" – @IsabellaLovin","miljopartiet"
"368","Ensamkommande som pga orimligt långa handläggningstider blivit 18 år får möjlighet att stanna! #svpol","miljopartiet"
"369","NU: Många ensamkommande får en ny chans. Följ regeringens pressträff live:","miljopartiet"
"370","Regeringen håller presskonferens om MP:s krav på att ensamkommande ska få stanna - SVT Nyheter sänder direkt #svtnyheter","miljopartiet"
"371","""Vi tycker att det är fel att de som var barn när de kom till Sverige, nu får avslag på grund av de orimligt långa handläggningstiderna."" @bolund i @lordagsintervju","miljopartiet"
"372","""Ju högre priserna blir, desto svårare blir det att ta sig in."" @bolund i @lordagsintervju om ungas möjlighet att köpa bostad.#amorteringskrav","miljopartiet"
"373","Finansmarknadsminister @bolund i @lordagsintervju","miljopartiet"
"374","Grönt finansieringscenter till Sverige. Oerhört viktigt hitta nya vägar främja investeringar i hållbar utveckling!","miljopartiet"
"375","Tänk att miljörörelsen vann denna strid. Trots stenhård motkampanj från flygbranschen, de fossila delarna av näringslivet, centerpartiet, alliansen och SD, och trots hot om misstroendevotum. Helt otroligt! ","miljopartiet"
"376","Det är allas vårt ansvar att se till att det blir en förändring. Nu vet vi, nu gör vi, skriver Alice Bah Kuhnke som i dag träffar Diskrimineringsombudsmannen efter #metoo-larmen. @KulturdepSv","miljopartiet"
"377","När C pratar om miljö kan det låta fint. Men den som granskar närmare ser att det ofta är tomma ord. @Almericson avslöjar Centerns miljöbluff på @SvDDebatt:","miljopartiet"
"378","Varför vill @Centerpartiet stoppa klimatsatsningar? #klimatklivet https://www.facebook.com/miljopartiet/videos/10156514870631151/ … #miljö #klimat #bp18","miljopartiet"
"379","”Vi jobbar hårt för att de barn som 2015 kom hit på egen hand ska få en tryggare och bättre tillvaro i Sverige. I #bp18 ger vi bl a pengar till vård för unga ensamkommande som lider av psykisk ohälsa & att de ska få bo kvar i de kommuner de rotat sig i, även när de fyller 18”","miljopartiet"
"380","Regeringen har genomfört historiskt mycket grön politik. För vi behöver ställa om nu! Dags för budgetdebatt i riksdagen! #svpol #bp18 @Almericson","miljopartiet"
"381","Congratulations #MontrealProtocol to turning 30! You are an excellent example of how we can solve our environmental issues if we just decide to! Now let’s phase out #HFC #KigaliAmendment #MOP29","miljopartiet"
"382","Approved by cykelministern!","miljopartiet"
"383","Cykelboomen fortsätter!  Regeringens premie för elcyklar har fixat en boom i försäljningen. Nu är elcykeln utsedd till årets julklapp!  http://www.tv4.se/nyhetsmorgon/klipp/h%C3%A4r-%C3%A4r-%C3%A5rets-julklapp-den-har-blivit-v%C3%A4ldigt-popul%C3%A4r-p%C3%A5-kort-tid-3945237 … #klimat #miljö@bolund @IsabellaLovin","miljopartiet"
"384","Det går inte att beskriva Miljöpartiets elcykelpremie som något annat än en dundersuccé.","miljopartiet"
"385","Vi investerar i #jämlikskola. Ingen elev ska behöva sluta nian utan att ha behörighet t gymnasiet! https://www.facebook.com/miljopartiet/videos/10156511808666151/ … #jämlikhetsresan","miljopartiet"
"386","Gustav Fridolin tar del av goda exempel från Sandeklevsskolan i Bergsjön som lyckas höja resultaten trots svåra förutsättningar. #jämlikhetsresan http://gp.se/nyheter/debatt/s%C3%A5-ska-vi-bryta-segregationen-i-skolan-1.4840597 … #skola","miljopartiet"
"387","#MeToo #SheToo- @IsabellaLovin om berättelserna om rörelsen och den strukturella och kulturella förändring som måste komma- här och där","miljopartiet"
"388","""Nu har vi chansen att förändra samhället"" @alicebahkuhnke om vad regeringen gör efter att tusentals kvinnor under #metoo vittnat om övergrepp och sexuella trakasserier:","miljopartiet"
"389","Alice Bah Kuhnke: Vi måste arbeta bort de manliga normerna – sätta fokus på de trakasserier, strukturer, det ledarskap som gjort att det fått pågå. Nu har vi chansen att förändra samhället. Den ska vi ta. #svpol #tystnadtagning #metoo http://www.tv4.se/nyhetsmorgon/klipp/bah-kuhnke-om-tystnadtagning-kommer-att-presentera-%C3%A5tg%C3%A4rder-innan-jul-3945061 …","miljopartiet"
"390","Lövin: Vi måste stå upp och kraftigt fördöma det här beteendet. @isabellalovin #metoo #imaktenskorridorer","miljopartiet"
"391","Gustav Fridolin på plats tillsammans med svenska ministrar och b.la österrikiska gröna för att diskutera bättre arbetsliv för alla på #SocialSummit17 http://www.socialsummit17.se/ ","miljopartiet"
"392","""#metoo är en välkommen lavin som väller över västvärlden. Det är också ett tillfälle att påminna om verkligheten för miljoner kvinnor och flickor i andra delar av världen"", skriver @isabellalovin:","miljopartiet"
"393","Igår hade jag ett längre samtal med Melinda Gates som hyllar svenskt #bistånd och vårt sätt att bedriva långsiktigt och innovativt utvecklingssamarbete https://www.svd.se/melinda-gates-hyllar-sverige-har-lange-legat-i-framkant … via @SvD","miljopartiet"
"394","Idag höll regeringen ett event på #COP23. @IsabellaLovin uttryckte Sveriges mål som ”Världens första fossilfria välfärdsstat”. Dessutom talade @JoSandahl @BergstrmStina och @MariaStenergard om Sveriges klimatmål http://klimatforhandling.se/2017/11/16/lovin-betonar-svensk-klimat-enighet-skarper-malet-informel/ … @naturskyddsf @nya_moderaterna @miljopartiet","miljopartiet"
"395","What happend last night in Sweden? @IsabellaLovin berättar om mer pengar till gröna fonden, ratifiering av Duha, klimatlag mm på #COP23","miljopartiet"
"396","“Coal has no future if we are going to meet the Paris goals” – @IsabellaLovin at #COP23 #miljö #klimat #climate #Cop23Bonn","miljopartiet"
"397","NU: Hör @IsabellaLovin på klimatmötet #COP23
https://unfccc.cloud.streamworld.de/webcast/joint-high-level-segment-7th-meeting-of-the-cop-an … #klimat #miljö","miljopartiet"
"398","Sweden increases climate support to the most vulnerable countries - Government.se #COP23","miljopartiet"
"399","Nu börjar de miljöfarliga vraken längs Sveriges kuster saneras! Först ut är Thetis, som sjönk utanför Smögen 1985. https://www.havochvatten.se/artikel?artikel=2221141 … #havsoffensiv @havochvatten","miljopartiet"
"400","Sverige överst på listan när miljörörelsen rankar ländernas klimatarbete! Det är en bra början. Nu fortsätter vi framåt! #klimatoffensiv https://www.facebook.com/miljopartiet/videos/10156480783461151/ … #klimat #miljö #COP23 #svpol","miljopartiet"
"401","CYKELBOOM 
https://www.expressen.se/kvallsposten/cykelboom-efter-utspel-om-rabatt-pa-elcyklarna/ … #miljö #klimat #cykel @bolund","miljopartiet"
"402","Vi behöver se över den ekonomiska spelplanen och styra ekonomiskt mot ett hållbart samhälle, finansmarknadminister @bolund #sisummit17","miljopartiet"
"403","Deputy Prime Minister @IsabellaLovin addressing the @ndcpartnership on #Sweden's agenda for #ClimateAction. #COP23","miljopartiet"
"404","Nu kan du läsa om innehållet i hela åtgärdspaketet som regeringen presenterar idag:
http://www.regeringen.se/pressmeddelanden/2017/11/nya-atgarder-inom-den-statliga-assistansersattningen/ … #funkpol #svpol","miljopartiet"
"405"," Stort grattis till skandinaviska bidraget Sameblod, av svenska regissören Amanda Kernell, vinnaren av #LUXpriset 2017 ! Retweeta och sprid nyheten!","miljopartiet"
"406","Vi ska bygga ett hållbart samhälle för både miljö och människa. Hör partisekreterare @amandalind_ om #val2018. #klimatoffensiv
http://sverigesradio.se/sida/artikel.aspx?programid=4058&artikel=6818587 …","miljopartiet"
"407","Idag firas #grönflagg som engagerar barn och unga kring miljö och hållbarhet. Tack @HallSverigeRent och tack alla lärare och elever som driver arbetet hela landet runt!","miljopartiet"
"408","Viktig klimatseger i EU! Tack vare Sverige skrotas 3 miljarder ton utsläppsrätter i EU:s handelssystem! https://www.facebook.com/miljopartiet/videos/10156449486951151/ … #klimat","miljopartiet"
"409","Skriver idag på @DNDebatt","miljopartiet"
"410","På landsbygden kommer bilen fortsatt att behövas. Men i städerna måste bilen lämna plats för gång, cykel och kollektivtrafik. @svenssonsmith (MP) är med i #OpinionLive och argumenterar för klimatet och smidigare och trevligare städer.","miljopartiet"
"411","Kultur- och demokratiministern är tydlig: vi kräver förändring! #metoo","miljopartiet"
"412","Strålande att @Centerpartiet nu vill bygga höghastighetsbanor, och låna till dem! Men hur ska C kunna bygga det med M, som säger tvärt nej? Läs @svenssonsmith på @DNDebatt:","miljopartiet"
"413","Hedrade över finbesök från Finlands gröne presidentkandidat Pekka @Haavisto idag. Med @rasmusling hos @miljopartiet #svpol","miljopartiet"
"414","Nu i @Expressen live, Gustav Fridolin om ungas klimatengagemang.","miljopartiet"
"415","Nytt centrum placeras vid @RISEsweden i Borås. Ska hjälpa företag byta ut farliga ämnen @karolinaskog @mikaeldamberg","miljopartiet"
"416","Bilen behöver ge plats åt gång, cykel och kollektivtrafik! @LorentzTovatt, @svenssonsmith & @rasmusling på @ABDebatt","miljopartiet"
"417","Tvinga inte fler barn att börja sin skolgång med att känna sig fel. Rösta för #läsaskrivaräkna säger @underbaraadhd","miljopartiet"
"418","Fantastiske Jojje lyckades vända sitt liv mot alla odds. Nu vädjar han till @alliansswe besinna sig. Rösta för #läsaskrivaräkna #barnibehov","miljopartiet"
"419","Rädda Läsa-, skriva-, räknagarantin!: http://youtu.be/H9MPaVMHcCs?a  via @YouTube","miljopartiet"
"420","Sverige ökar stödet till sexualundervisning i Afrika. Gustav Fridolin om Sveriges satsning i DN: #SRHR. #shedecides","miljopartiet"
"421","Gustav Fridolin tog upp flera viktiga MR-frågor i Sveriges linjetal vid Unescos generalkonferens. Hela talet här: http://www.swedenabroad.com/sv-SE/Ambassader/OECD/Aktuellt/Nyheter/Sveriges-nationella-anforande-vid-Unescos-39e-generalkonferens-sys/ …","miljopartiet"
"422","Vården ska vara säker och effektiv. Mer forskning behövs för ökad patientsäkerhet, skriver @PStalhammar m.fl.","miljopartiet"
"423","""Med en moderat politik skulle Sverige gå baklänges in i framtiden."" https://www.sydsvenskan.se/2017-11-01/det-finns-inget … @IsabellaLovin #klimat #Miljö","miljopartiet"
"424","Moderat klimatpolitik 2017:
 sänkt bensinskatt.
 trängselskatt på tåg.
 slaktad miljöbudget.","miljopartiet"
"425","Peter Eriksson: Moderaterna vill skära i statligt stöd som sänker bopriserna","miljopartiet"
"426","Bostadsministern: Det behövs fler nya hyresrätter med rimliga hyresnivåer.  https://www.svd.se/ministern-stockholm-kan-gora-mer-for-att-bygga-billigare … #bostad #bopol","miljopartiet"
"427","Vi har inte tid att vänta på 50% för att börja påverka. Vi måste ställa om nu! Klimatet väntar inte & det kan inte vi heller göra. #tv4duell","miljopartiet"
"428","Bra sjukvårdsdebatterat av @IsabellaLovin! Vi måste satsa på personalen, nära vården &samtidigt se att problemen är olika i landet #tv4duell","miljopartiet"
"429","Bra Lövin om flygskatt! Om flyget vore en nation skulle det vara världens sjunde största CO2-utsläppare. #tv4duell","miljopartiet"
"430","- Att be om pengar kan inte vara ett brott. Vi kan inte förbjuda eller gömma undan fattigdom. @IsabellaLovin i #tv4duell om #tiggeriförbud","miljopartiet"
"431","Röstar på Alliansen men oj va Isabella Lövin krossar Ebba Busch Thor i #tv4duell  #flygskatt #svpol","miljopartiet"
"432","Även vi är för biodrivmedel. Men det dröjer många år innan det blir verklighet. Klimathotet är här och nu. Vi  m å s t e  agera. #tv4duell","miljopartiet"
"433",".@BuschEbba var beredd att fälla en minister för att stoppa #flygskatt. Ändå har ni inget bättre svar än biobränsle om flera år? #tv4duell","miljopartiet"
"434","Flyget är det transportmedel som steker den här planeten snabbast av alla. Vi måste se till att det betalar för sig! #tv4duell #flygskatt","miljopartiet"
"435",".@IsabellaLovin till @BuschEbba: Klimathotet är här och nu. Det är orimligt att flyget är helt befriat från miljöskatt. #tv4duell","miljopartiet"
"436","Vi behöver bygga ett mänskligare samhälle så att färre blir sjuka. Debatt om #vård i #tv4duell. @IsabellaLovin","miljopartiet"
"437","För oss är det viktigt bygga ut primärvården & tillföra mer resurser som ger fler sjuksköterskor med mer mänskliga arbetsvillkor #tv4duell","miljopartiet"
"438","Oacceptabelt att man ska behöva köa för vård. Rödgröna regeringen satsar för bättre #vård och #välfärd: http://www.regeringen.se/artiklar/2017/09/reformer-for-okad-trygghet-och-valfard-i-budgetpropositionen-2018/ … #tv4duell","miljopartiet"
"439","Följ live: https://www.tv4play.se/program/nyheterna/3941885 …","miljopartiet"
